1,"Pl/0,75x100x19",2,16,0.75,100,19,0,0,0,0,0,0,"../images/Planche.png",0,0,"Bois 4F","Planche","M3",0
105,"F86p/2x86x13",3,5,2.00,86,13,14,0,0,0,0,0,"../images/Frisette.png",0,0,"Bois profile","A peindre","M2",0
106,"F86v/0.5x86x13",3,6,0.50,86,13,28,0,0,0,0,0,"../images/Frisette.png",0,0,"Bois profile","A vernir","M2",0
107,"F86v/0.75x86x13",3,6,0.75,86,13,28,0,0,0,0,0,"../images/Frisette.png",0,0,"Bois profile","A vernir","M2",0
108,"F86v/1.5x86x13",3,6,1.50,86,13,14,0,0,0,0,0,"../images/Frisette.png",0,0,"Bois profile","A vernir","M2",0
109,"F86v/1x86x13",3,6,1.00,86,13,28,0,0,0,0,0,"../images/Frisette.png",0,0,"Bois profile","A vernir","M2",0
110,"F86v/2.5x86x13",3,6,2.50,86,13,14,0,0,0,0,0,"../images/Frisette.png",0,0,"Bois profile","A vernir","M2",0
111,"F86v/2x86x13",3,6,2.00,86,13,14,0,0,0,0,0,"../images/Frisette.png",0,0,"Bois profile","A vernir","M2",0
112,"G28p/1.5x28x28",3,5,1.50,28,28,50,0,0,0,0,0,"../images/Gorge.png",0,0,"Bois profile","A peindre","ML",0
113,"G28p/1x28x28",3,5,1.00,28,28,100,0,0,0,0,0,"../images/Gorge.png",0,0,"Bois profile","A peindre","ML",0
114,"G28p/2.5x28x28",3,5,2.50,28,28,40,0,0,0,0,0,"../images/Gorge.png",0,0,"Bois profile","A peindre","ML",0
115,"G28p/2x28x28",3,5,2.00,28,28,50,0,0,0,0,0,"../images/Gorge.png",0,0,"Bois profile","A peindre","ML",0
116,"G28v/1.5x28x28",3,6,1.50,28,28,50,0,0,0,0,0,"../images/Gorge.png",0,0,"Bois profile","A vernir","ML",0
117,"G28v/1x28x28",3,6,1.00,28,28,100,0,0,0,0,0,"../images/Gorge.png",0,0,"Bois profile","A vernir","ML",0
118,"G28v/2.5x28x28",3,6,2.50,28,28,40,0,0,0,0,0,"../images/Gorge.png",0,0,"Bois profile","A vernir","ML",0
119,"G28v/2x28x28",3,6,2.00,28,28,50,0,0,0,0,0,"../images/Gorge.png",0,0,"Bois profile","A vernir","ML",0
120,"P60p/0.5x60x26",3,5,0.50,60,26,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
121,"P60p/0.75x60x26",3,5,0.75,60,26,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
122,"P60p/1.5x60x26",3,5,1.50,60,26,21,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
123,"P60p/1x60x26",3,5,1.00,60,26,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
124,"P60p/2.5x60x26",3,5,2.50,60,26,12,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
125,"P60p/2x60x26",3,5,2.00,60,26,15,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
126,"P60v/0.5x60x26",3,6,0.50,60,26,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
127,"P60v/0.75x60x26",3,6,0.75,60,26,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
128,"P60v/1.5x60x26",3,6,1.50,60,26,21,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
129,"P60v/1x60x26",3,6,1.00,60,26,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
130,"P60v/2.5x60x26",3,6,2.50,60,26,12,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
131,"P60v/2x60x26",3,6,2.00,60,26,15,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
132,"P86p/0.5x86x26",3,5,0.50,86,26,20,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
133,"P86p/0.75x86x26",3,5,0.75,86,26,20,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
134,"P86p/1.5x86x26",3,5,1.50,86,26,10,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
135,"P86p/1x86x26",3,5,1.00,86,26,20,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
136,"P86p/2.5x86x26",3,5,2.50,86,26,8,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
137,"P86p/2x86x26",3,5,2.00,86,26,10,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A peindre","M2",0
138,"P86v/0.5x86x26",3,6,0.50,86,26,20,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
139,"P86v/0.75x86x26",3,6,0.75,86,26,20,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
140,"P86v/1.5x86x26",3,6,1.50,86,26,10,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
141,"P86v/1x86x26",3,6,1.00,86,26,20,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
142,"P86v/2.5x86x26",3,6,2.50,86,26,8,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
143,"P86v/2x86x26",3,6,2.00,86,26,10,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","M2",0
144,"Pt60p/1,5x60x14",3,5,1.50,60,14,30,0,0,0,0,0,"../images/Plinthe.png",0,0,"Bois profile","A peindre","ML",0
145,"Pt60p/1x60x14",3,5,1.00,60,14,30,0,0,0,0,0,"../images/Plinthe.png",0,0,"Bois profile","A peindre","ML",0
146,"Pt60p/2.5x60x14",3,5,2.50,60,14,30,0,0,0,0,0,"../images/Plinthe.png",0,0,"Bois profile","A peindre","ML",0
147,"Pt60p/2x60x14",3,5,2.00,60,14,30,0,0,0,0,0,"../images/Plinthe.png",0,0,"Bois profile","A peindre","ML",0
148,"Pt60v/1,5x60x14",3,6,1.50,60,14,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","ML",0
149,"Pt60v/1x60x14",3,6,1.00,60,14,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","ML",0
150,"Pt60v/2.5x60x14",3,6,2.50,60,14,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","ML",0
151,"Pt60v/2x60x14",3,6,2.00,60,14,30,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","ML",0
152,"Pt90p/1,5x90x14",3,5,1.50,90,14,20,0,0,0,0,0,"../images/Plinthe.png",0,0,"Bois profile","A peindre","ML",0
153,"Pt90p/1x90x14",3,5,1.00,90,14,40,0,0,0,0,0,"../images/Plinthe.png",0,0,"Bois profile","A peindre","ML",0
154,"Pt90p/2.5x90x14",3,5,2.50,90,14,20,0,0,0,0,0,"../images/Plinthe.png",0,0,"Bois profile","A peindre","ML",0
155,"Pt90p/2x90x14",3,5,2.00,90,14,20,0,0,0,0,0,"../images/Plinthe.png",0,0,"Bois profile","A peindre","ML",0
156,"Pt90v/1,5x90x14",3,6,1.50,90,14,20,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","ML",0
157,"Pt90v/1x90x14",3,6,1.00,90,14,40,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","ML",0
158,"Pt90v/2.5x90x14",3,6,2.50,90,14,20,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","ML",0
159,"Pt90v/2x90x14",3,6,2.00,90,14,20,0,0,0,0,0,"../images/Parquet.png",0,0,"Bois profile","A vernir","ML",0
160,"BR/2.5x100",7,10,2.50,0,0,0,100,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
161,"BR/2.5x60",7,10,2.50,0,0,0,60,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
162,"BR/2.5x70",7,10,2.50,0,0,0,70,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
163,"BR/2.5x80",7,10,2.50,0,0,0,80,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
164,"BR/2x100",7,10,2.00,0,0,0,100,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
165,"BR/2x40",7,10,2.00,0,0,0,40,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
166,"BR/2x50",7,10,2.00,0,0,0,50,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
167,"BR/2x60",7,10,2.00,0,0,0,60,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
168,"BR/2x70",7,10,2.00,0,0,0,70,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
169,"BR/2x80",7,10,2.00,0,0,0,80,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
170,"BR/4x100",7,10,4.00,0,0,0,100,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
171,"BR/4x120",7,10,4.00,0,0,0,120,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
172,"BR/4x140",7,10,4.00,0,0,0,140,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
173,"BR/4x160",7,10,4.00,0,0,0,160,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
174,"BR/4x80",7,10,4.00,0,0,0,80,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
175,"BR/5x120",7,10,5.00,0,0,0,120,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
176,"BR/5x140",7,10,5.00,0,0,0,140,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
177,"BR/5x160",7,10,6.00,0,0,0,160,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
178,"BR/6x120",7,10,6.00,0,0,0,120,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
179,"BR/6x140",7,10,6.00,0,0,0,140,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
180,"BR/6x160",7,10,6.00,0,0,0,160,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
181,"LC/4x225x90",6,8,0.00,225,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
182,"LC/5x225x90",6,8,5.00,225,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
183,"LC/6.5x225x90",6,8,0.00,225,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
184,"LC/6x180x65",6,7,6.00,180,65,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 65","ML",0
185,"LC/6x180x90",6,8,6.00,180,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
186,"LC/6x225x115",6,9,6.00,225,115,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 115","ML",0
187,"LC/6x225x65",6,7,6.00,225,65,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 65","ML",0
188,"LC/6x225x90",6,8,6.00,225,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
189,"LC/8x315x115",6,9,8.00,315,115,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 115","ML",0
190,"Px/2.5x320x18",8,11,2.50,320,18,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
191,"Px/2.5x320x25",8,11,2.50,320,25,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
192,"Px/2.5x460x18",8,11,2.50,460,18,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
193,"Px/2.5x460x25",8,11,2.50,460,25,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
194,"Px/2x320x18",8,11,2.00,320,18,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
195,"Px/2x320x25",8,11,2.00,320,25,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
196,"Px/2x460x18",8,11,2.00,460,18,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
197,"Px/2x460x25",8,11,2.00,460,25,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
198,"Bac a fleurs",5,12,0.10,0.6,0.3,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
199,"Banc",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
200,"Cache-pot",5,12,0.40,0.4,0.4,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
201,"Chaise",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
202,"Dalle caillebotis",5,12,0.50,0.5,0.047,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
203,"Fauteuil",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
204,"Poubelle",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
205,"Table basse",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
206,"Table de pique-nique",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
207,"Tabouret",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
208,"Pl/1,5x100x32",4,17,1.50,100,32,0,0,0,0,0,0,"../images/Planche.png",0,0,"Sechoir","Planche",,0
209,"Pl/2,5x100x19",4,17,2.50,100,19,0,0,0,0,0,0,"../images/Planche.png",0,0,"Sechoir","Planche",,0
210,"Pl/2,5x125x19",4,17,2.50,125,19,0,0,0,0,0,0,"../images/Planche.png",0,0,"Sechoir","Planche",,0
211,"Pl/2,5x75x19",4,17,2.50,75,19,0,0,0,0,0,0,"../images/Planche.png",0,0,"Sechoir","Planche",,0
212,"Pl/2x100x19",4,17,2.00,100,19,0,0,0,0,0,0,"../images/Planche.png",0,0,"Sechoir","Planche",,0
213,"Pl/2x100x32",4,17,2.00,100,32,0,0,0,0,0,0,"../images/Planche.png",0,0,"Sechoir","Planche",,0
214,"Pl/2x125x19",4,17,2.00,125,19,0,0,0,0,0,0,"../images/Planche.png",0,0,"Sechoir","Planche",,0
215,"Pl/2x125x25",4,17,2.00,125,25,0,0,0,0,0,0,"../images/Planche.png",0,0,"Sechoir","Planche",,0
216,"Pl/2x75x19",4,17,2.00,75,19,0,0,0,0,0,0,"../images/Planche.png",0,0,"Sechoir","Planche",,0
